name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift
HPPSC070A_J232758.7+084658,blue,351.994897,8.782666,705.606,1183.576,,,,,11.505,11.377,7.808,5.609,13.521,12.817,12.245,0.029527
HPPSC070A_J145700.3+243626,blue,224.251374,24.607184,720.77,1178.193,2234.943,,,,11.912,11.743,7.271,5.252,14.356,13.582,13.265,0.033453
HPPSC070A_J033122.9-050831,blue,52.845806,-5.141841,74.836,,,,,,11.241,10.952,8.935,6.936,13.969,13.344,12.995,0.012822
HPPSC070A_J082701.3+214225,blue,126.755478,21.707013,108.636,120.993,104.756,,,,11.266,11.346,9.431,7.822,13.073,12.493,12.311,0.015381
HPPSC070A_J213833.5+320506,blue,324.63965,32.085095,416.858,,436.67,202.4,93.2,,10.269,9.443,6.266,3.852,12.856,12.143,11.533,0.0248
HPPSC070A_J130237.0+275237,blue,195.654386,27.876903,33.195,53.363,67.353,64.5,,,14.667,14.259,11.755,8.739,17.081,15.739,15.109,0.26853
HPPSC070A_J210223.7-281029,blue,315.599118,-28.174787,493.846,,521.555,260.9,115.5,,11.867,11.326,8.072,5.497,14.39,13.628,13.027,0.036352
HPPSC070A_J185941.5-371156,blue,284.923229,-37.198887,422.663,786.456,1252.126,705.4,353.2,,11.85,11.613,8.379,6.408,15.119,13.865,13.085,0.025241
HPPSC070A_J095010.8+280048,blue,147.545017,28.01344,202.002,230.478,259.963,,,,13.836,13.706,10.459,7.129,15.602,14.849,13.969,0.004841
HPPSC070A_J153538.6-331403,blue,233.911071,-33.234153,422.429,,903.313,,,,12.439,12.201,7.925,5.919,15.004,14.282,13.654,0.049508
HPPSC070A_J054643.0+005757,blue,86.679195,0.965705,193.03,,262.284,,,,14.067,13.651,9.27,7.082,16.411,15.795,14.848,0.130876
HPPSC070A_J163849.5-215530,blue,249.706348,-21.925035,221.852,,595.73,234.7,,,12.94,12.751,9.082,7.501,15.433,14.401,13.87,0.033577
HPPSC070A_J231823.7-422212,blue,349.598866,-42.370135,54145.216,60881.912,45559.574,15887.5,8555.3,,7.572,6.638,3.459,0.485,11.01,10.128,9.197,0.005254
HPPSC070A_J163452.5-603708,blue,248.718814,-60.618935,6198.928,7432.475,,,,,9.732,9.486,4.955,1.777,12.302,11.602,11.102,0.010885
HPPSC070A_J104350.6+064548,blue,160.960903,6.763246,971.245,1301.673,1516.003,664.9,,,11.971,11.677,7.103,4.301,14.603,14.005,13.482,0.027536
HPPSC070A_J100157.9+554046,blue,150.491315,55.679531,37532.588,48959.734,49222.978,19322.9,8080.3,3151.4,8.391,7.929,4.092,1.987,11.915,10.586,9.645,0.003723
HPPSC070A_J120247.4-535008,blue,180.697568,-53.835442,1942.337,,1384.73,471.6,182.3,,,,,,12.738,11.544,10.491,0.027966
HPPSC070A_J132723.5-572923,blue,201.848252,-57.489763,79153.884,81294.139,62710.96,23360.3,9265.3,3124.1,9.426,8.544,4.037,0.335,13.805,12.4,11.384,0.009735
HPPSC070A_J030336.6-153740,blue,45.90285,-15.627755,72.414,,,,,,,,,,16.482,15.262,14.943,0.0444
HPPSC070A_J132232.5-032841,blue,200.635521,-3.478041,41.511,,71.776,68.9,48.5,,18.004,16.056,10.262,7.154,,,,3.043
HPPSC070A_J142446.6+260823,blue,216.19415,26.139748,20.577,35.851,50.128,,,,12.146,12.187,10.761,8.856,13.853,13.183,12.968,0.036355
HPPSC070A_J150414.5-024841,blue,226.060442,-2.811312,32.627,,,,,,14.648,14.567,10.988,8.358,16.626,15.949,14.601,0.068885
HPPSC070A_J022812.7+193501,blue,37.053298,19.583602,912.47,1373.095,2214.808,,,,11.777,11.652,7.628,5.496,14.281,13.574,13.297,0.013419
HPPSC070A_J124416.4-014646,blue,191.068687,-1.779327,81.741,,,,,,14.872,14.494,12.183,8.318,16.619,16.203,15.54,0.0864
HPPSC070A_J163935.3-204555,blue,249.897426,-20.76537,182.116,,732.297,460.1,222,85.7,12.469,12.278,8.941,7.447,14.302,13.209,12.771,0.060395
HPPSC070A_J105242.5+572445,blue,163.177233,57.412597,70.052,86.135,121.466,56.8,,,14.409,14.204,10.16,8.962,16.336,15.216,15.139,0.19
HPPSC070A_J082332.5+212018,blue,125.885775,21.338299,835.82,1049.041,1140.238,,,,12.131,11.926,7.59,5.029,14.541,13.932,13.696,0.018012
HPPSC070A_J014928.9-004637,blue,27.370762,-0.777025,21.493,,49.567,,,,15.708,15.253,11.026,8.814,,,,0.158376
HPPSC070A_J115018.3+374636,blue,177.576424,37.776633,45.053,112.908,122.105,88.9,,,14.141,13.814,9.88,8.155,16.234,15.57,14.884,0.159793
HPPSC070A_J022804.9+004608,blue,37.020618,0.768923,5.605,,,,,,16.495,16.125,12.481,8.527,,,,1.22029
HPPSC070A_J132218.8-164229,blue,200.578719,-16.708026,540.418,778.558,,748.8,377,181.2,11.889,11.758,7.993,5.242,14.719,13.971,13.443,0.021328
HPPSC070A_J153619.4+304057,blue,234.080848,30.682536,327.22,334.536,305.458,,,35.6,13.936,13.517,9.075,5.55,15.967,15.463,14.258,0.00583
HPPSC070A_J184454.0-622152,blue,281.225096,-62.364512,1978.479,,1463.887,558.4,252.3,,8.583,7.711,4.891,2.446,12.337,11.271,10.288,0.014178
HPPSC070A_J120923.7+264059,blue,182.348901,26.683191,7.29,9.811,,,,,,,,,,,,0.542
HPPSC070A_J092734.5+121609,blue,141.894096,12.269224,654.875,,1797.797,873.9,340.5,,11.6,11.431,7.576,5.789,14.331,13.53,13.148,0.028784
HPPSC070A_J114951.4+124531,blue,177.464159,12.758595,63.55,,115.337,,,,14.437,14.012,10.702,7.864,16.236,15.679,14.876,0.179868
HPPSC070A_J155911.1+204517,blue,239.796415,20.754651,575.128,,983.191,465.9,,,10.931,10.853,8.064,6.327,13.264,12.226,11.682,0.01521
HPPSC070A_J112754.0-413652,blue,171.975338,-41.61453,8593.319,9218.197,6732.294,,,,11.057,10.6,6.284,2.851,13.885,12.98,12.265,0.016351
HPPSC070A_J125918.9+270555,blue,194.828903,27.09865,40.768,53.692,79.787,,,,14.771,14.432,10.43,8.334,16.692,15.787,15.612,0.1394
HPPSC070A_J122135.7-004210,blue,185.399134,-0.702878,169.534,238.358,245.047,115.3,,,13.683,13.403,9.31,7.504,15.968,15.059,14.707,0.039925
HPPSC070A_J132455.3-424440,blue,201.230546,-42.744412,37.942,,93.438,,,,14.983,14.488,10.489,8.61,16.835,15.812,15.164,0.16011
HPPSC070A_J060613.7-072401,blue,91.557138,-7.400269,389.83,,,407.1,168.7,,12.547,12.203,8.175,6.435,15.44,14.548,13.703,0.034094
HPPSC070A_J102000.2+081334,blue,155.001098,8.226038,6169.209,5585.527,3120.818,1199.1,470.4,170.3,13.011,12.646,8.348,4.094,14.845,14.092,13.627,0.049087
HPPSC070A_J130118.4+480330,blue,195.326735,48.058414,706.902,964.036,,,,,12.448,12.2,7.842,5.302,15.111,14.424,13.377,0.029647
HPPSC070A_J101628.3+451919,blue,154.117979,45.321962,412.446,489.14,460.848,,,,12.615,12.528,8.679,5.721,14.607,14.077,13.875,0.005515
HPPSC070A_J125608.3+271348,blue,194.034897,27.230084,12.529,,,,,,15.595,15.448,11.926,8.975,,,,0.05645
HPPSC070A_J190726.5-364108,blue,286.860511,-36.685482,403.003,,1062.7,545.7,251.2,105.7,12.107,11.895,8.125,6.31,14.594,13.871,13.205,0.05749
HPPSC070A_J111659.6+180245,blue,169.248585,18.045695,4.998,,23.828,,,,14.123,14.044,12.284,8.581,,,,0.003258
HPPSC070A_J023423.7+313419,blue,38.599005,31.571897,25.192,,,46.6,,,16.274,15.758,12.031,8.896,,,,1.575
HPPSC070A_J105037.5+572845,blue,162.656598,57.479266,68.051,104.122,98.126,53.9,,,15.876,15.584,11.557,8.665,,,,0.363
HPPSC070A_J121826.6+294846,blue,184.610913,29.812745,4246.557,4090.313,2723.214,972,376.9,,9.42,8.512,5.002,2.133,14.521,11.617,13.646,0.012929
HPPSC070A_J130014.0+281357,blue,195.058434,28.232395,50.881,58.846,63.199,,,,14.945,14.735,10.945,8.433,16.843,15.997,15.46,0.0819
HPPSC070A_J125908.6+272059,blue,194.785878,27.349724,37.544,44.691,,,,,15.099,14.829,11.246,8.711,16.954,15.957,15.355,0.1478
HPPSC070A_J125835.4+271553,blue,194.647513,27.264766,297.89,444.716,433.103,182.1,,,13.196,12.947,8.63,6.354,15.564,15.226,14.721,0.024577
HPPSC070A_J130139.7+275752,blue,195.415553,27.964354,23.45,39.252,79.04,,,,15.356,14.802,10.948,8.642,,,,0.1778
HPPSC070A_J004706.5+413543,blue,11.777362,41.595399,104.116,180.568,,146.9,,,13.994,13.742,10.341,8.035,15.799,14.925,14.43,0.10847
HPPSC070A_J193824.9+212703,blue,294.60399,21.450817,323.354,,1049.751,,,,,,,,,,,0.022
HPPSC070A_J093551.5+612111,blue,143.964798,61.353169,15435.637,,15250.528,6528.8,2560.1,810.4,10.033,8.336,5.621,2.661,13.492,12.26,11.231,0.039367
HPPSC070A_J211400.5+003207,blue,318.502136,0.53529,293.287,338.397,221.798,91.5,30.4,,11.943,11.927,8.679,6.391,13.909,13.235,12.86,0.026878
HPPSC070A_J114048.3+222802,blue,175.20129,22.467128,61.691,69.64,51.411,,,,13.862,13.588,10.795,8.415,15.857,14.857,14.441,0.102003
HPPSC070A_J083830.6-355933,blue,129.627655,-35.992412,1080.915,,1092.135,,,,9.648,8.683,5.515,2.982,12.879,12.045,11.164,0.031578
HPPSC070A_J044719.2+441703,blue,71.830335,44.284167,1471.022,,2619.64,1236,532.9,,10.984,10.795,7.023,4.758,13.735,12.897,12.334,0.017656
HPPSC070A_J150643.8+034637,blue,226.682777,3.776848,32.639,,,,,,11.585,11.612,10.577,9.013,13.395,12.79,12.344,0.035058
HPPSC070A_J150641.4+034819,blue,226.672876,3.80521,268.352,403.104,,160.2,,,13.339,12.983,8.677,6.74,15.264,14.691,14.065,0.089598
HPPSC070A_J130057.7+274542,blue,195.240727,27.761671,84.838,136.311,105.012,,,,14.504,14.242,10.118,8.441,16.58,15.622,15.527,0.0765
HPPSC070A_J074236.1-270628,blue,115.650664,-27.107666,1278.805,,1776.595,807.6,333.4,107.1,12.102,11.813,7.625,5.177,14.724,13.714,13.077,0.050635
HPPSC070A_J065212.4+742536,blue,103.051724,74.426757,1102.992,,778.442,,,,8.409,7.622,5.207,2.818,11.995,10.959,10.042,0.018813
HPPSC070A_J044159.1+012102,blue,70.496272,1.350534,41.55,,58.017,,,,15.977,15.338,11.247,8.611,,,,1.083
HPPSC070A_J163723.3-212334,blue,249.347122,-21.392915,264.049,,520.638,247.1,112.3,,12.877,12.65,8.924,6.355,15.58,13.994,14.078,0.026618
HPPSC070A_J124556.6-022055,blue,191.48592,-2.348595,69.764,,113.926,,,,14.403,14.116,10.427,8.618,16.31,15.699,15.213,0.049325
HPPSC070A_J124312.5-020012,blue,190.802227,-2.003387,100.657,,354.957,,,,13.348,13.265,9.72,7.601,15.493,14.921,14.374,0.072536
HPPSC070A_J142505.4+031359,blue,216.272714,3.233031,86.309,130.258,105.357,60.7,,,11.86,11.721,9.676,7.37,13.972,13.137,12.781,0.035686
HPPSC070A_J143029.8+133912,blue,217.62454,13.653323,372.381,394.679,300.414,,,,11.67,10.504,7.144,4.156,14.322,13.786,13.171,0.085163
HPPSC070A_J041452.6-075540,blue,63.7193,-7.927726,586.954,,423.204,,,,9.617,8.526,5.438,3.103,12.734,11.924,10.916,0.03816
HPPSC070A_J125545.1+273108,blue,193.938285,27.518889,102.453,147.005,130.655,94.3,33.1,,14.18,13.585,9.78,7.263,16.325,15.3,14.806,0.12247
HPPSC070A_J130025.5+275614,blue,195.106521,27.937246,62.254,59.085,99.113,,,,15.074,14.434,10.316,8.643,17.066,16.204,15.628,0.244539
HPPSC070A_J043100.5+343655,blue,67.75245,34.615333,230.049,,850.503,457.1,222.4,,10.424,10.425,8.46,7.076,12.969,11.988,11.615,0.019083
HPPSC070A_J112108.2-025940,blue,170.284506,-2.994322,282.721,414.434,418.314,,,,12.998,12.822,8.76,6.528,15.219,14.657,14.003,0.024404
HPPSC070A_J104905.4+565630,blue,162.272895,56.941628,51.396,69.837,105.141,34.4,,,12.971,12.869,10.694,8.597,14.614,14.024,13.552,0.072542
HPPSC070A_J033223.8-275324,blue,53.099419,-27.890001,1.916,5.219,,,,,16.499,16.299,12.505,9,,,,0.532
HPPSC070A_J123420.3+081153,blue,188.584768,8.198056,4595.818,5374.746,5644.433,2285.3,1050.7,433.8,10.276,10.064,6.08,3.217,12.706,11.947,11.346,0.006551
HPPSC070A_J071631.2-291930,blue,109.130118,-29.324947,4104.638,4005.614,3534.296,,,,,,,,11.899,11.129,10.68,0.005664
HPPSC070A_J054705.7+173312,blue,86.773826,17.553353,393.792,631.752,,627.2,356.6,178.6,11.959,11.862,7.945,5.533,14.481,13.7,13.362,0.01862
HPPSC070A_J125913.2+270712,blue,194.80535,27.119912,34.108,70.663,83.95,58,,,15.374,14.852,11.137,8.982,,,,0.25423
HPPSC070A_J125750.7+270641,blue,194.461235,27.111334,35.762,66.319,67.825,,,,14.056,13.803,11.024,8.894,15.915,15.204,14.637,0.137592
HPPSC070A_J125636.8+271709,blue,194.153545,27.285897,36.917,42.554,89.901,,,,14.673,14.354,10.792,8.631,16.571,15.955,15.378,0.0891
HPPSC070A_J105901.7-432625,blue,164.757204,-43.440342,4844.628,6762,7896.757,3575.6,1627.8,636.4,10.651,10.318,5.827,3,13.549,12.622,11.996,0.017199
HPPSC070A_J083818.4+333440,blue,129.576957,33.577799,973.411,,1463.807,,,,11.873,11.587,7.67,5.074,14.162,13.506,12.859,0.061987
HPPSC070A_J033256.8-275317,blue,53.236673,-27.888037,10.024,,11.843,,,,17.547,17.449,12.448,9.083,,,,0.365
HPPSC070A_J221930.2+292317,blue,334.876028,29.388145,567.396,875.331,,,,,11.462,11.36,7.584,5.558,14.138,13.249,12.877,0.014987
HPPSC070A_J033222.9-273937,blue,53.095591,-27.660299,2.649,6.465,13.301,,,,,,,,,,,1.865
HPPSC070A_J033224.8-274852,blue,53.103383,-27.814557,3.8,7.309,,,,,17.019,16.143,12.649,9.165,,,,0.5793
HPPSC070A_J033252.4-274152,blue,53.218648,-27.697881,4.158,9.183,18.601,,,,17.344,16.423,12.409,9.507,,,,0.605052
HPPSC070A_J043813.1+254245,blue,69.554862,25.712582,93.562,192.468,,,,,13.595,13.38,10.189,7.581,16.093,15.083,14.382,0.95006
HPPSC070A_J121518.3+054540,blue,183.826594,5.761059,575.255,582.966,561.383,223.9,99.5,,12.799,12.62,8.726,5.349,15.021,14.591,14.233,0.006736
HPPSC070A_J141348.4+440014,blue,213.451656,44.003768,103.406,119.247,124.574,,44.5,,10.035,8.974,6.411,4.487,13.301,12.497,11.505,0.0896
HPPSC070A_J085232.0-690154,blue,133.13364,-69.031712,5026.229,4732.165,3611.847,,,,11.508,9.691,5.996,3.062,15.086,14.256,13.589,0.045081
HPPSC070A_J103329.7+440434,blue,158.373867,44.076199,786.694,1271.563,1407.856,692.5,,,11.766,11.56,7.758,5.47,14.02,13.212,13.074,0.052151
HPPSC070A_J033244.4-275142,blue,53.185028,-27.861529,96.637,,,,,,,,,,,,,0.2734
HPPSC070A_J033208.3-274754,blue,53.034839,-27.798285,2.986,5.807,10.499,,,,16.778,16.763,12.406,9.15,,,,0.84
HPPSC070A_J032846.0+011151,blue,52.191834,1.197419,35.449,39.412,31.418,,,,15.751,15.369,11.296,8.103,,,,0.14216
HPPSC070A_J130037.3+273218,blue,195.1555,27.538229,26.009,71.298,77.813,42.6,,,14.978,14.591,10.593,8.723,16.953,16.109,15.691,0.1132
HPPSC070A_J012745.8-323428,blue,21.940986,-32.574425,31.01,,140.06,85.4,42.5,,13.417,13.287,11.348,8.807,15.198,14.611,14.003,0.0603
HPPSC070A_J094302.0+465755,blue,145.758405,46.965318,4.313,,,,,,,,,,,,,0.57
HPPSC070A_J192114.0-584013,blue,290.308629,-58.670155,509.215,,984.81,,,,8.998,8.13,5.714,3.601,12.667,11.772,10.717,0.037109
HPPSC070A_J084930.5+445227,blue,132.377463,44.874216,11.701,,,,,,15.583,15.049,11.794,9.053,,,,1.108
HPPSC070A_J165258.8+022403,blue,253.245018,2.400915,25705.315,25291.567,17352.436,6042.6,2369.6,823.3,9.347,8.605,4.533,1.278,11.941,11.202,10.572,0.0249
HPPSC070A_J231813.5+063327,blue,349.556502,6.557447,650.833,770.501,744.9,,,,11.915,11.837,7.961,5.142,14.163,13.317,12.841,0.015918
HPPSC070A_J010747.4-173025,blue,16.947773,-17.507017,19191.748,,19197.664,,,,9.587,8.347,4.493,1.104,12.86,12.504,11.442,0.020304
HPPSC070A_J064118.0+324932,blue,100.325145,32.825461,87.897,,,,,,11.66,10.551,7.352,4.937,14.923,13.902,13.244,0.047
HPPSC070A_J141619.5-012516,blue,214.081463,-1.421193,55.942,68.802,39.983,,,,15.312,15.011,11.36,8.183,,,,0.036859
HPPSC070A_J033218.2-274953,blue,53.075813,-27.831473,3.666,6.947,,,,,15.848,15.695,12.397,8.938,,,,0.6713
HPPSC070A_J033244.9-274406,blue,53.187314,-27.734865,2.803,4.802,8.158,,,,15.828,15.634,12.509,9.587,,,,0.1029
HPPSC070A_J053703.6-022756,blue,84.265041,-2.465422,235.509,,622.426,324,149,,12.993,12.815,9.01,7.521,15.028,14.319,13.817,0.056936
HPPSC070A_J232537.4+004330,blue,351.406189,0.724975,33.452,57.775,85.513,,,,14.827,14.327,10.901,8.362,16.723,16.249,15.384,0.213757
HPPSC070A_J125821.9+275804,blue,194.591323,27.967714,132.197,213.293,191.501,91.1,45.3,,11.388,11.438,9.873,8.434,13.325,12.538,12.344,0.020087
HPPSC070A_J131517.9+243809,blue,198.824566,24.635831,226.891,,,,,,12.651,10.419,7.816,5.555,16.397,15.811,14.909,0.064494
HPPSC070A_J124127.1+322320,blue,190.363309,32.388914,74.811,139.704,188.725,112.3,,,13.339,13.186,10.042,8.242,15.066,14.349,13.958,0.092927
HPPSC070A_J134724.4-302426,blue,206.851883,-30.407142,113.062,,507.166,276.2,143.7,,10.158,10.188,8.907,7.518,12.572,12.003,11.338,0.014602
HPPSC070A_J033854.8-353105,blue,54.728351,-35.51806,22.828,39.445,49.742,,,,14.798,14.436,11.04,9.19,16.554,15.786,15.191,0.178089
HPPSC070A_J020928.2-100654,blue,32.367823,-10.11497,57.485,107.13,97.972,38.9,,,14.18,13.94,9.955,7.718,16.401,14.901,15.283,0.085747
HPPSC070A_J100604.6-335306,blue,151.519346,-33.884979,9989.48,8227.319,4483,2510,,,10.471,7.937,5.274,2.699,14.265,12.75,12.279,0.03419
HPPSC070A_J033239.2-275223,blue,53.163658,-27.873053,2.475,5,,,,,16.784,16.711,12.515,9.011,,,,0.7627
HPPSC070A_J050545.7-235113,blue,76.440445,-23.853661,184.169,,,90,,,11.66,10.37,6.942,4.567,14.789,13.867,12.818,0.035041
HPPSC070A_J094302.6+465643,blue,145.761164,46.94535,15.579,39.775,75.222,75.3,,,15.258,15.018,11.227,8.43,,,,0.6528
HPPSC070A_J124308.3-015903,blue,190.784717,-1.984158,219.441,,256.427,,,,13.074,12.855,8.986,6.87,14.641,13.95,13.444,0.073256
HPPSC070A_J125934.2+275648,blue,194.892491,27.946741,77.009,121.525,108.872,38.5,,,11.445,11.552,10.703,8.426,13.161,12.653,12.259,0.023993
HPPSC070A_J130012.9+274309,blue,195.053899,27.719043,24.066,,,,,,14.092,13.895,11.234,9.031,,,,0.07225
HPPSC070A_J121403.2+144627,blue,183.513412,14.774177,78.963,115.516,197.984,114.7,49.8,,13.697,13.377,9.68,7.838,15.96,15.39,14.863,0.124885
HPPSC070A_J042120.0-184857,blue,65.333373,-18.815849,2582.104,3423.965,3583.384,,,,11.563,11.124,6.813,4.147,14.222,13.224,12.532,0.031989
HPPSC070A_J153618.8+304335,blue,234.078484,30.726335,68.76,90.919,89.932,55.3,,,14.014,13.904,10.441,7.274,,,,0.005811
HPPSC070A_J111118.0+113316,blue,167.825054,11.554536,52.032,60.488,105.344,55,30.9,,11.643,11.497,9.354,6.801,13.702,13.176,12.745,0.038069
HPPSC070A_J033218.8-274920,blue,53.078446,-27.822269,2.631,4.943,,,,,17.689,16.462,12.957,9.221,,,,1.09
HPPSC070A_J095718.8+693608,blue,149.328443,69.602332,45.585,,160.611,121,56.4,,13.943,13.496,9.917,8.157,16.078,15.185,14.764,0.217259
HPPSC070A_J053728.7-015844,blue,84.369797,-1.978777,163.556,,475.935,263.6,114.5,,12.186,12.075,9.258,7.152,14.536,13.752,13.316,0.058047
HPPSC070A_J234605.6+531401,blue,356.523696,53.233723,6057.313,6790.348,5002.428,1929.1,733.5,236.6,10.903,10.255,6.1,2.946,13.79,12.494,12.064,0.034134
HPPSC070A_J095654.6+284836,blue,149.227482,28.810035,5.872,,48.802,66.3,47.9,,14.441,14.348,11.669,8.341,16.943,16.186,15.653,0.587377
HPPSC070A_J102110.1+611210,blue,155.292146,61.20291,53.423,,190.521,115.7,,,14.026,13.649,9.888,8.182,16.077,15.81,15.014,0.132683
HPPSC070A_J104424.4-772439,blue,161.101962,-77.4109,665.323,,818.237,344.4,153.4,,12.321,11.921,7.773,5.106,15.294,14.333,13.231,0.020604
HPPSC070A_J131618.5+420507,blue,199.077471,42.085287,45.497,121.742,159.926,74.2,,,14.013,13.732,9.902,8.624,15.864,15.042,14.626,0.092564
HPPSC070A_J164815.2-303505,blue,252.06349,-30.584774,107.859,,,48.3,,,10.847,10.146,7.689,5.783,13.938,13.006,12.179,0.031
HPPSC070A_J121422.0-563233,blue,183.591701,-56.542451,11814.609,12901.009,8720.092,3148.8,1176.2,405.2,10.4,9.515,5.367,2.423,13.266,12.234,11.613,0.027102
HPPSC070A_J154927.0+254053,blue,237.362518,25.681328,24.996,,85.077,52.9,,,13.412,13.266,11.452,8.961,15.443,14.732,14.34,0.071936
HPPSC070A_J125710.7+272418,blue,194.294963,27.404877,34.746,61.69,,,,,12.544,12.479,10.49,8.217,14.502,13.81,13.619,0.020731
HPPSC070A_J092512.6+521712,blue,141.30282,52.286795,102.409,106.21,104.975,,,,10.391,9.414,6.725,4.714,13.872,13.159,12.252,0.035291
HPPSC070A_J033220.1-275705,blue,53.083987,-27.95139,3.352,5.299,,,,,16.988,17.104,13.029,9.301,,,,1.14
HPPSC070A_J191125.7-503832,blue,287.857355,-50.64234,1230.594,2196.945,,,,,10.694,10.575,6.769,4.492,13.831,12.909,12.588,0.010864
HPPSC070A_J091135.3+600509,blue,137.897279,60.085842,10.659,,79.053,55.4,,,14.654,14.286,11.061,8.945,16.589,15.852,15.38,0.175265
HPPSC070A_J124757.8-583000,blue,191.991106,-58.500025,62.725,,,,,,11.387,10.973,8.641,6.225,13.663,12.75,12.296,0.028
HPPSC070A_J125942.3+275132,blue,194.926374,27.858781,106.97,157.427,143.277,62.2,,,13.725,13.467,9.795,7.556,15.638,14.929,14.406,0.056409
HPPSC070A_J054043.7+494141,blue,85.182231,49.694849,18996.62,25526.083,20637.428,8642.5,3337.8,,10.267,9.591,5.335,2.768,13.145,11.988,11.34,0.019157
HPPSC070A_J124512.7-021012,blue,191.303121,-2.170067,44.865,,,,,,14.61,14.328,10.659,8.775,16.701,15.904,15.336,0.0838
HPPSC070A_J112017.0+540557,blue,170.070994,54.09905,321.478,,,,,,13.899,13.521,9.312,6.414,16.074,15.052,14.601,0.072475
HPPSC070A_J004015.7+414831,blue,10.065766,41.808532,22.87,,104.199,81.3,,,14.216,13.813,10.436,9.084,16.388,15.83,14.778,0.179646
HPPSC070A_J033237.8-275213,blue,53.157798,-27.870357,4.591,4.619,,,,,17.033,15.696,12.317,8.953,,,,1.6094
HPPSC070A_J110213.0+661001,blue,165.554558,66.167004,163.805,,374.7,,,,12.269,12.111,9.101,7.436,14.287,13.4,12.872,0.077692
HPPSC070A_J024134.3+071051,blue,40.392984,7.180879,34.188,,,,,,12.162,12.181,10.785,7.781,14.18,13.38,12.933,0.0378
HPPSC070A_J122503.9-064052,blue,186.266346,-6.681073,7255.686,7863.116,5125.224,2104.4,821.3,267.8,13.142,12.848,8.587,4.758,15.081,14.394,13.939,0.026358
HPPSC070A_J125940.2+270807,blue,194.917789,27.135173,107.466,142.875,128.86,56.2,,,14.434,14.059,9.895,6.992,16.35,15.634,15.152,0.0841
HPPSC070A_J124815.2-215421,blue,192.06348,-21.905698,31.296,,62.681,,,,17.082,16.686,10.127,7.015,,,,3.318
HPPSC070A_J065812.1-555704,blue,104.550689,-55.951165,4.222,10.673,,,,,16.617,16.125,12.472,9.387,,,,0.295
HPPSC070A_J094545.5-141624,blue,146.439766,-14.273464,20.51,41.301,56.563,,,,15.079,15.014,11.407,8.569,16.748,15.349,15.214,0.111
HPPSC070A_J130018.0+272310,blue,195.074984,27.386162,166.806,301.667,,,,,,,,,16.307,15.569,14.426,0.635
HPPSC070A_J111100.5-005334,blue,167.752419,-0.892902,826.254,917.83,658.573,258.1,100.5,,11.64,10.915,7.67,4.496,14.696,13.826,13.207,0.090801
HPPSC070A_J130211.5+275024,blue,195.54796,27.840059,31.709,58.175,87.151,59.9,,,15.203,14.601,10.91,8.803,,,,0.25783
HPPSC070A_J232524.3-382651,blue,351.35134,-38.447439,594.609,,1209.42,550,235.8,,10.926,10.506,7.201,5.305,13.109,12.363,11.889,0.0359
HPPSC070A_J042224.1-561332,blue,65.600735,-56.225455,81.568,,,,,,10.288,9.521,7.23,5.15,13.819,12.778,11.962,0.04353
HPPSC070A_J025534.9+334558,blue,43.895613,33.76619,91.055,,75.988,53.7,40.4,,17.336,16.707,10.352,6.762,,,,2.668
HPPSC070A_J001850.9-102237,blue,4.712222,-10.377083,6848.147,7148.306,5336.094,1818.5,692.9,,10.78,10.306,5.418,2.376,13.876,13.014,12.367,0.027103
HPPSC070A_J122320.4+013700,blue,185.835071,1.616575,30.825,31.438,,,,,15.431,15.196,11.656,7.95,,,,0.0272
HPPSC070A_J135056.9-490319,blue,207.737106,-49.055376,7505.099,8747.41,9876.026,3669.8,1711.1,757.1,9.939,9.597,5.038,1.975,12.999,12.328,11.778,0.010337
HPPSC070A_J162849.9+393137,blue,247.208276,39.526807,46.698,65.768,93.125,52,,,14.325,14.182,10.7,8.738,16.21,15.556,14.971,0.077542
HPPSC070A_J051125.8+244518,blue,77.857581,24.754941,6619.432,6770.646,4655.76,1515.8,561.2,183.1,10.522,10.084,5.541,2.718,13.245,12.38,11.85,0.023066
HPPSC070A_J183337.8+595324,blue,278.40751,59.889931,4588.528,4819.629,5173.447,,,,11.116,10.686,6.061,3.188,13.921,12.881,12.333,0.029083
HPPSC070A_J080050.7-315545,blue,120.211346,-31.929209,3125.938,,4907.733,2173.8,853.8,283.3,10.812,10.431,6.269,4.229,14.056,12.966,12.315,0.036302
HPPSC070A_J095259.0+134509,blue,148.245837,13.752565,93.605,,152.429,92.7,58.8,,14.061,13.734,10.289,7.588,16.149,15.635,14.995,0.102754
HPPSC070A_J004847.1+315724,blue,12.196395,31.956698,743.766,695.406,748.92,351.9,,,9.396,8.189,5.077,2.68,12.954,12.304,11.546,0.015034
HPPSC070A_J125614.5+272857,blue,194.060507,27.482452,22.877,,31.967,,,,15.208,15.129,10.952,8.85,16.752,15.803,14.92,0.0892
HPPSC070A_J080133.9+141335,blue,120.391252,14.226253,33.93,,,,,,15.192,14.973,10.975,8.236,,,,0.053856
HPPSC070A_J075701.9+493403,blue,119.258041,49.567581,294.13,482.731,1014.203,,,,12.253,12.092,8.253,5.886,14.83,14.225,13.845,0.011688
